iter,direct1,directN,linear_normal,linear_normal_learned,linear_uniform,linear_uniform_learned,normal,normal_learned,sincos
2939,8.130876426585019e-05,1.3029739249031991e-05,4.257229046197608e-06,4.176473675761372e-06,4.231064365012571e-06,4.176473690313287e-06,1.5080876546562648e-07,1.508088475020486e-07,2.2751403346774167e-06
2940,8.12584909144789e-05,1.3016677054110915e-05,4.257069839513861e-06,4.176473690313287e-06,4.230946084135212e-06,4.176473704865203e-06,1.5080876592037386e-07,1.5080886532814474e-07,2.2750621676095763e-06
2941,8.120824415236712e-05,1.3003631331957877e-05,4.256910772528499e-06,4.176473699044436e-06,4.230827849823982e-06,4.176473661209457e-06,1.5080876655702012e-07,1.5080883877089946e-07,2.274983821553178e-06
2942,8.115802500396966e-05,1.2990601768251509e-05,4.25675219448749e-06,4.17647366411984e-06,4.230709813418798e-06,4.176473678671755e-06,1.5080876719366642e-07,1.5080881466928986e-07,2.2749055628082715e-06
2943,8.110783407464623e-05,1.2977588491048664e-05,4.256593837635592e-06,4.176473667030223e-06,4.230591928353533e-06,4.176473713596351e-06,1.5080876764841377e-07,1.5080884650160442e-07,2.274827517976519e-06
2944,8.105767052620649e-05,1.2964591931086034e-05,4.256435693241656e-06,4.176473643747158e-06,4.230474642827176e-06,4.176473707775585e-06,1.5080876819411059e-07,1.5080881694302661e-07,2.2747491602785883e-06
2945,8.100753463804722e-05,1.2951612053439022e-05,4.256277860258706e-06,4.176473629195243e-06,4.230357418418862e-06,4.17647369322367e-06,1.5080877010404947e-07,1.5080881858011708e-07,2.2746710092178545e-06
2946,8.09574262239039e-05,1.2938648485578596e-05,4.256120396894403e-06,4.176473635016009e-06,4.230240295873955e-06,4.17647369322367e-06,1.5080876992215052e-07,1.5080882722031676e-07,2.2745925482013265e-06
2947,8.090734579600394e-05,1.2925700761843473e-05,4.25596306740772e-06,4.176473614643328e-06,4.230123516754247e-06,4.1764737019548195e-06,1.5080877019499895e-07,1.5080881166795733e-07,2.2745143782231024e-06
2948,8.085729335434735e-05,1.2912769988179207e-05,4.255806066794321e-06,4.1764736030017955e-06,4.230007019941695e-06,4.176473699044436e-06,1.508087700131e-07,1.5080886178111542e-07,2.2744360321667046e-06
2949,8.080726652406156e-05,1.2899854953866452e-05,4.2556494736345486e-06,4.176473579718732e-06,4.229890639544465e-06,4.1764736728509885e-06,1.5080876983120107e-07,1.508088779701211e-07,2.2743577312212436e-06
2950,8.07572703808546e-05,1.288695678813383e-05,4.255493078380823e-06,4.1764736030017955e-06,4.229774654959329e-06,4.1764736582990735e-06,1.5080876955835265e-07,1.508088407717878e-07,2.2742795175872743e-06
2951,8.07073020376265e-05,1.2874074501451104e-05,4.255336913047359e-06,4.176473623374477e-06,4.229658871190622e-06,4.176473684492521e-06,1.508087691036053e-07,1.5080881958056124e-07,2.274201234104112e-06
2952,8.065735953859984e-05,1.2861208175309003e-05,4.255181044572964e-06,4.176473649567925e-06,4.229543232941069e-06,4.176473690313287e-06,1.5080876928550425e-07,1.5080883495102172e-07,2.274122947710566e-06
2953,8.060744651593268e-05,1.2848358449991792e-05,4.255025560269132e-06,4.176473667030223e-06,4.229427879909053e-06,4.176473652478307e-06,1.5080876964930213e-07,1.5080884713825072e-07,2.2740443746442905e-06
2954,8.055756003595889e-05,1.283552534878254e-05,4.254870265140198e-06,4.176473640836775e-06,4.22931268112734e-06,4.17647366411984e-06,1.508087697402516e-07,1.508089090748399e-07,2.2739661828381943e-06
2955,8.050770037807524e-05,1.2822708231396974e-05,4.254715275601484e-06,4.17647366411984e-06,4.2291979771107435e-06,4.176473643747158e-06,1.5080876983120107e-07,1.5080891962497845e-07,2.273887828050647e-06
2956,8.045787098817528e-05,1.2809907051268965e-05,4.254560588742606e-06,4.17647366411984e-06,4.22908317996189e-06,4.176473640836775e-06,1.5080877046784734e-07,1.5080889097589533e-07,2.2738094397936946e-06
2957,8.040806651115418e-05,1.2797122204210609e-05,4.254406137624755e-06,4.176473699044436e-06,4.228968886309303e-06,4.176473629195243e-06,1.5080877083164524e-07,1.5080883085829555e-07,2.2737310340744445e-06
2958,8.035829067230225e-05,1.2784353247843682e-05,4.254251945530995e-06,4.176473733969033e-06,4.2288547061616555e-06,4.17647366411984e-06,1.5080877010404947e-07,1.508088331320323e-07,2.273652656003833e-06
2959,8.030854095704853e-05,1.2771601043641568e-05,4.254098061937838e-06,4.176473713596351e-06,4.228740819962695e-06,4.17647365538869e-06,1.508087691036053e-07,1.5080883895279838e-07,2.273574291029945e-06
2960,8.025882104411722e-05,1.275886461371556e-05,4.25394439662341e-06,4.176473710685968e-06,4.228627093834802e-06,4.17647366411984e-06,1.5080876828506006e-07,1.5080883094924502e-07,2.273495955159888e-06
2961,8.020912767387927e-05,1.2746144318953157e-05,4.253791095106863e-06,4.1764737019548195e-06,4.22851356852334e-06,4.176473661209457e-06,1.5080876955835265e-07,1.508088297669019e-07,2.2734174359356986e-06
2962,8.015946210362017e-05,1.273343979846686e-05,4.253637962392532e-06,4.176473707775585e-06,4.228400267311372e-06,4.176473669940605e-06,1.5080876883075688e-07,1.5080882349138846e-07,2.2733391117071734e-06
2963,8.0109823634848e-05,1.2720751657616347e-05,4.253485312801785e-06,4.1764737281482665e-06,4.228287265868857e-06,4.17647366411984e-06,1.5080876855790848e-07,1.508088236732874e-07,2.2732606943463906e-06
2964,8.006021417677403e-05,1.270807997789234e-05,4.253332785447128e-06,4.176473722327501e-06,4.228174412855879e-06,4.176473667030223e-06,1.508087697402516e-07,1.5080882667461993e-07,2.2731823541107587e-06
2965,8.001063135452568e-05,1.269542392110452e-05,4.253180531668477e-06,4.176473736879416e-06,4.228061993489973e-06,4.176473684492521e-06,1.508087711954431e-07,1.5080881985340967e-07,2.2731040386133826e-06
2966,7.996107442304492e-05,1.2682784115895628e-05,4.253028557286598e-06,4.176473733969033e-06,4.22794965270441e-06,4.176473707775585e-06,1.5080877128639259e-07,1.508088188529655e-07,2.273025673639495e-06
2967,7.991154692135751e-05,1.2670159444678574e-05,4.252876789541915e-06,4.176473733969033e-06,4.227837454527616e-06,4.1764736582990735e-06,1.5080876855790848e-07,1.508088224909443e-07,2.272947294113692e-06
2968,7.986204670742154e-05,1.265755146741867e-05,4.25272547872737e-06,4.17647373105865e-06,4.227725611417554e-06,4.176473690313287e-06,1.508087693764537e-07,1.5080882039910649e-07,2.272868948057294e-06
2969,7.981257387436926e-05,1.2644959788303823e-05,4.2525743163423616e-06,4.176473710685968e-06,4.227614030241966e-06,4.176473699044436e-06,1.5080877010404947e-07,1.5080881948961177e-07,2.272790465212893e-06
2970,7.976312697865069e-05,1.2632383382879197e-05,4.252423456637189e-06,4.1764737019548195e-06,4.22750246070791e-06,4.176473736879416e-06,1.5080877028594842e-07,1.5080882494658e-07,2.2727117539034225e-06
2971,7.971370820887387e-05,1.2619822833221405e-05,4.2522728588664905e-06,4.17647369322367e-06,4.227391254971735e-06,4.1764737281482665e-06,1.5080877110449364e-07,1.5080881312314887e-07,2.272632888343651e-06
2972,7.966431900858879e-05,1.2607278779614717e-05,4.2521225288510325e-06,4.176473675761372e-06,4.227280351915397e-06,4.1764737427001816e-06,1.5080877128639259e-07,1.5080881039466477e-07,2.2725540344254113e-06
2973,7.961495467461646e-05,1.2594749988056719e-05,4.251972437486984e-06,4.176473684492521e-06,4.227169492514804e-06,4.176473763072863e-06,1.5080877155924098e-07,1.508088182163192e-07,2.272475423524156e-06
2974,7.956561869941652e-05,1.2582237902097405e-05,4.251822718651966e-06,4.176473675761372e-06,4.227058999822475e-06,4.176473739789799e-06,1.5080877055879682e-07,1.5080882230904534e-07,2.272396898479201e-06
2975,7.951631057076156e-05,1.2569741194602103e-05,4.251673154067248e-06,4.176473661209457e-06,4.226948710856959e-06,4.1764737572520975e-06,1.508087711954431e-07,1.5080881676112766e-07,2.272318516043015e-06
2976,7.946702861227095e-05,1.2557260133326054e-05,4.251523915445432e-06,4.176473667030223e-06,4.2268387478543445e-06,4.176473754341714e-06,1.5080877083164524e-07,1.5080882203619695e-07,2.2722400084603576e-06
2977,7.941777328960598e-05,1.2544795020949095e-05,4.251374924206175e-06,4.176473678671755e-06,4.226728921639733e-06,4.1764737572520975e-06,1.508087700131e-07,1.5080882676556938e-07,2.2721613451722076e-06
2978,7.936854781582951e-05,1.2532346008811146e-05,4.251226256019436e-06,4.17647369322367e-06,4.226619188557379e-06,4.176473739789799e-06,1.5080877010404947e-07,1.5080883613336483e-07,2.2720824723364785e-06
2979,7.931934907101095e-05,1.2519912875723093e-05,4.251077817752957e-06,4.176473690313287e-06,4.226509862928651e-06,4.176473725237883e-06,1.5080876983120107e-07,1.5080884759299806e-07,2.272003797406796e-06
2980,7.927017733454705e-05,1.250749509781599e-05,4.250929574482143e-06,4.1764736728509885e-06,4.226400773040951e-06,4.176473716506735e-06,1.508087703768979e-07,1.508088844275335e-07,2.2719250104273668e-06
2981,7.922103158198297e-05,1.2495093082543463e-05,4.250781683367677e-06,4.176473696134053e-06,4.226291729719378e-06,4.1764737281482665e-06,1.5080877019499895e-07,1.5080891680554487e-07,2.2718466323567556e-06
2982,7.917191525921226e-05,1.2482706585433335e-05,4.250634124036878e-06,4.176473646657542e-06,4.22618301527109e-06,4.176473699044436e-06,1.508087700131e-07,1.5080900293469312e-07,2.2717678875778803e-06
2983,7.912282515317202e-05,1.2470336828846484e-05,4.250486774253659e-06,4.17647366411984e-06,4.226074402686209e-06,4.1764737281482665e-06,1.5080877083164524e-07,1.508091384494037e-07,2.271689276676625e-06
2984,7.907376107759773e-05,1.2457982019986958e-05,4.2503396805841475e-06,4.176473690313287e-06,4.2259661218849945e-06,4.17647373105865e-06,1.5080876992215052e-07,1.5080933708304657e-07,2.2716105537256227e-06
2985,7.902472577989101e-05,1.2445642554666847e-05,4.250192776089534e-06,4.176473667030223e-06,4.225858158315532e-06,4.176473707775585e-06,1.5080876901265583e-07,1.5080962411957445e-07,2.2715316226822324e-06
2986,7.897571665234864e-05,1.243331958539784e-05,4.250046238303185e-06,4.1764736321056265e-06,4.225750331534073e-06,4.176473707775585e-06,1.5080876919455478e-07,1.5080993334777305e-07,2.2714528953656553e-06
2987,7.892673606984318e-05,1.24210114357993e-05,4.24989988678135e-06,4.1764737019548195e-06,4.225642659002915e-06,4.176473745610565e-06,1.508087691036053e-07,1.508101096987957e-07,2.271374264091719e-06
2988,7.887778109870851e-05,1.2408719584345818e-05,4.249753872863948e-06,4.1764737019548195e-06,4.225535251316615e-06,4.176473736879416e-06,1.508087693764537e-07,1.5080993307492462e-07,2.271295461105183e-06
2989,7.882885485887527e-05,1.239644365850836e-05,4.249608085956424e-06,4.176473687402904e-06,4.225428120116703e-06,4.176473699044436e-06,1.508087687398074e-07,1.508094193013676e-07,2.2712167497957125e-06
2990,7.877995427697897e-05,1.2384182575624436e-05,4.249462590087205e-06,4.1764737019548195e-06,4.225321175181307e-06,4.176473713596351e-06,1.5080876964930213e-07,1.5080892226251308e-07,2.271137815841939e-06
2991,7.873108284547924e-05,1.2371937267016619e-05,4.249317353242077e-06,4.176473716506735e-06,4.225214399048128e-06,4.176473745610565e-06,1.5080876964930213e-07,1.5080883622431428e-07,2.271059123449959e-06
2992,7.868223777040839e-05,1.2359707336872817e-05,4.249172401614487e-06,4.17647369322367e-06,4.225107841193676e-06,4.17647376016248e-06,1.5080876928550425e-07,1.5080911352924887e-07,2.2709802142344413e-06
2993,7.863342021591961e-05,1.234749301802367e-05,4.249027659534477e-06,4.176473713596351e-06,4.225001519080252e-06,4.176473710685968e-06,1.5080876892170636e-07,1.5080938128448905e-07,2.2709014141582884e-06
2994,7.858462822623551e-05,1.2335294578224421e-05,4.248883173568174e-06,4.17647369322367e-06,4.224895380320959e-06,4.176473699044436e-06,1.5080876855790848e-07,1.508093314441794e-07,2.270822478749324e-06
2995,7.853586324490606e-05,1.2323111586738378e-05,4.248738891328685e-06,4.176473713596351e-06,4.224789547151886e-06,4.176473681582138e-06,1.5080876828506006e-07,1.5080903267516988e-07,2.27074380236445e-06
2996,7.848712727427483e-05,1.2310943752527237e-05,4.2485949699766935e-06,4.176473719417118e-06,4.224683943903074e-06,4.176473704865203e-06,1.5080876819411059e-07,1.5080881594258245e-07,2.2706647738232277e-06
2997,7.843841691501439e-05,1.229879135498777e-05,4.24845134257339e-06,4.176473725237883e-06,4.224578524008393e-06,4.176473667030223e-06,1.5080876801221166e-07,1.508088993432466e-07,2.270585863152519e-06
2998,7.838973398320376e-05,1.2286655104253441e-05,4.248307889793068e-06,4.176473725237883e-06,4.2244732496328655e-06,4.176473669940605e-06,1.5080876801221166e-07,1.5080910106917144e-07,2.2705069553921932e-06
2999,7.83410783391446e-05,1.2274534010794014e-05,4.248164739692584e-06,4.17647373105865e-06,4.224368321592919e-06,4.176473687402904e-06,1.5080876783031271e-07,1.5080912462508423e-07,2.270428005431313e-06
3000,7.829244988970458e-05,1.2262427934911101e-05,4.248021735111251e-06,4.17647373105865e-06,4.224263451760635e-06,4.176473699044436e-06,1.5080876746651484e-07,1.5080895609571598e-07,2.2703490569256246e-06
3001,7.824384882114827e-05,1.2250337528530509e-05,4.2478791525354606e-06,4.176473736879416e-06,4.224158963188529e-06,4.176473710685968e-06,1.508087679212622e-07,1.5080881930771284e-07,2.2702702321112155e-06
3002,7.819527266547084e-05,1.2238262593746185e-05,4.247736756224185e-06,4.176473716506735e-06,4.224054451333359e-06,4.176473675761372e-06,1.5080876810316114e-07,1.5080886114446913e-07,2.2701911875628866e-06
3003,7.814672612585127e-05,1.222620316548273e-05,4.247594650951214e-06,4.17647369322367e-06,4.223950274172239e-06,4.176473681582138e-06,1.5080876819411059e-07,1.508089792878309e-07,2.270112263795454e-06
3004,7.809820463880896e-05,1.2214159150607884e-05,4.247452772688121e-06,4.176473725237883e-06,4.223846501554363e-06,4.176473699044436e-06,1.5080876819411059e-07,1.5080899556778603e-07,2.2700332920067012e-06
3005,7.80497123952955e-05,1.220213008346036e-05,4.247311121434905e-06,4.1764737281482665e-06,4.223742740578018e-06,4.176473687402904e-06,1.5080876928550425e-07,1.5080889288583422e-07,2.269954266375862e-06
3006,7.80012444127351e-05,1.2190116348210722e-05,4.247169732116163e-06,4.176473754341714e-06,4.223639113479294e-06,4.176473667030223e-06,1.5080876955835265e-07,1.5080881694302661e-07,2.26987508503953e-06
3007,7.795280548743904e-05,1.2178118363954127e-05,4.247028662939556e-06,4.176473707775585e-06,4.223535917117261e-06,4.176473637926392e-06,1.5080876919455478e-07,1.5080884495546344e-07,2.2697961307130755e-06
3008,7.790439245291055e-05,1.2166135455481707e-05,4.246887884801254e-06,4.176473713596351e-06,4.223432828439399e-06,4.176473661209457e-06,1.508087693764537e-07,1.5080891225807136e-07,2.2697171312756834e-06
3009,7.78560065664351e-05,1.2154167599510402e-05,4.246747255092487e-06,4.1764737281482665e-06,4.223329899832606e-06,4.17647365538869e-06,1.508087691036053e-07,1.508089154413028e-07,2.2696380590787156e-06
3010,7.780764661729336e-05,1.2142215413041413e-05,4.2466069076908755e-06,4.176473722327501e-06,4.223227078909986e-06,4.17647365538869e-06,1.5080876901265583e-07,1.5080885896168185e-07,2.26955884572817e-06
3011,7.775931428186595e-05,1.2130277790129184e-05,4.246466798940673e-06,4.176473733969033e-06,4.223124671261757e-06,4.176473640836775e-06,1.5080877010404947e-07,1.5080880675668595e-07,2.269479741516989e-06
3012,7.771100886166096e-05,1.2118355883285403e-05,4.2463269783183935e-06,4.17647376016248e-06,4.223022377118468e-06,4.176473643747158e-06,1.5080877046784734e-07,1.5080884268172668e-07,2.2694007042446174e-06
3013,7.76627310551703e-05,1.2106449191924185e-05,4.24618736433331e-06,4.17647373105865e-06,4.222920318716205e-06,4.176473652478307e-06,1.5080877019499895e-07,1.5080887487783912e-07,2.2693215127219445e-06
3014,7.761447927914559e-05,1.2094557518139481e-05,4.246048151981086e-06,4.1764737427001816e-06,4.222818469861523e-06,4.17647365538869e-06,1.508087706497463e-07,1.508088740592939e-07,2.269242430338636e-06
3015,7.7566255396232e-05,1.2082681246101857e-05,4.245909111341462e-06,4.1764737572520975e-06,4.222716944059357e-06,4.176473681582138e-06,1.5080876983120107e-07,1.5080882958500296e-07,2.269163339224178e-06
3016,7.751805726438761e-05,1.207081995671615e-05,4.245770259876736e-06,4.176473751431331e-06,4.222615493927151e-06,4.176473704865203e-06,1.5080876983120107e-07,1.508088142145425e-07,2.2690840982249937e-06
3017,7.746988576836884e-05,1.2058973975945264e-05,4.2456316848983985e-06,4.17647376016248e-06,4.2225142213283104e-06,4.176473713596351e-06,1.508087700131e-07,1.5080882612892311e-07,2.2690047830110414e-06
3018,7.742174034938216e-05,1.2047143303789198e-05,4.245493374764919e-06,4.176473774714396e-06,4.22241318738088e-06,4.17647366411984e-06,1.5080876819411059e-07,1.5080884422786767e-07,2.2689256729790942e-06
3019,7.73736251052469e-05,1.203532766085118e-05,4.245355259627104e-06,4.17647376016248e-06,4.222312488127499e-06,4.176473681582138e-06,1.508087679212622e-07,1.508088419541309e-07,2.2688464538077823e-06
3020,7.73255329579115e-05,1.2023526907432824e-05,4.2452174355275925e-06,4.176473745610565e-06,4.222211815067567e-06,4.176473699044436e-06,1.508087679212622e-07,1.5080881457834038e-07,2.26876709057251e-06
3021,7.727746851742268e-05,1.2011740985326468e-05,4.245079835527576e-06,4.176473748520948e-06,4.222111473791301e-06,4.176473719417118e-06,1.508087687398074e-07,1.5080881330504782e-07,2.2686879296088593e-06
3022,7.722943220287561e-05,1.199997056974098e-05,4.244942500372417e-06,4.176473736879416e-06,4.222011278034188e-06,4.176473719417118e-06,1.508087687398074e-07,1.5080883049449768e-07,2.2686085940222255e-06
3023,7.71814210806042e-05,1.1988215032033621e-05,4.244805462076329e-06,4.1764737281482665e-06,4.221911137574352e-06,4.176473707775585e-06,1.5080876928550425e-07,1.5080884204508038e-07,2.2685292235109957e-06
3024,7.713343696668744e-05,1.1976474698167295e-05,4.2446685867616905e-06,4.176473748520948e-06,4.221811544266529e-06,4.17647369322367e-06,1.5080876919455478e-07,1.508088270384178e-07,2.268450026167557e-06
3025,7.70854807458818e-05,1.1964749125763774e-05,4.2445320228580385e-06,4.176473751431331e-06,4.221711936406791e-06,4.17647369322367e-06,1.5080876892170636e-07,1.5080881294124992e-07,2.2683706920361147e-06
3026,7.703754985705018e-05,1.1953038687352091e-05,4.244395715068094e-06,4.176473722327501e-06,4.221612532273867e-06,4.176473690313287e-06,1.5080876946740318e-07,1.5080881521498668e-07,2.2682911876472643e-06
3027,7.69896456040442e-05,1.1941343289799988e-05,4.2442596168257294e-06,4.176473716506735e-06,4.221513454103842e-06,4.176473681582138e-06,1.5080876946740318e-07,1.5080881903486442e-07,2.268211921909824e-06
3028,7.694176835939288e-05,1.1929662711918354e-05,4.24412380962167e-06,4.176473707775585e-06,4.221414521452971e-06,4.176473704865203e-06,1.5080876819411059e-07,1.5080882822076092e-07,2.2681324160657825e-06
3029,7.689391877502203e-05,1.1917997419368476e-05,4.243988255620934e-06,4.176473710685968e-06,4.221315745962784e-06,4.176473704865203e-06,1.5080876855790848e-07,1.5080881830726868e-07,2.268053061561659e-06
3030,7.684609503485263e-05,1.1906346515752375e-05,4.243852896615863e-06,4.176473710685968e-06,4.221217127633281e-06,4.176473687402904e-06,1.5080876901265583e-07,1.5080881139510893e-07,2.2679735979181714e-06
3031,7.679829774424433e-05,1.1894710478372872e-05,4.243717811186798e-06,4.1764737281482665e-06,4.221118727582507e-06,4.176473640836775e-06,1.5080876864885796e-07,1.5080881203175523e-07,2.267894176475238e-06
3032,7.675052755512297e-05,1.1883089679758995e-05,4.243582917843014e-06,4.176473763072863e-06,4.2210205137962475e-06,4.1764736321056265e-06,1.508087687398074e-07,1.5080881466928986e-07,2.2678146880934947e-06
3033,7.670278386212885e-05,1.1871483956929296e-05,4.243448370834813e-06,4.176473736879416e-06,4.2209225473925475e-06,4.176473635016009e-06,1.5080876737556537e-07,1.5080882130860118e-07,2.267735279747285e-06
3034,7.665506610646843e-05,1.1859893030487002e-05,4.243314027553424e-06,4.176473716506735e-06,4.22082485165447e-06,4.176473675761372e-06,1.508087672846159e-07,1.5080881612448137e-07,2.26765574188903e-06
3035,7.660737526603043e-05,1.184831652790308e-05,4.2431798385223375e-06,4.176473696134053e-06,4.220727423671633e-06,4.17647365538869e-06,1.5080876737556537e-07,1.5080880866662483e-07,2.267576169106178e-06
3036,7.655971175990999e-05,1.1836755205877125e-05,4.2430459900060665e-06,4.176473681582138e-06,4.220630013151094e-06,4.176473646657542e-06,1.5080876737556537e-07,1.5080880439199974e-07,2.2674965963233263e-06
3037,7.651207288727165e-05,1.182520838920027e-05,4.242912353947759e-06,4.176473646657542e-06,4.22053286456503e-06,4.17647365538869e-06,1.5080876719366642e-07,1.5080880975801847e-07,2.267417205439415e-06
3038,7.64644626993686e-05,1.1813676543533801e-05,4.242779006017372e-06,4.176473646657542e-06,4.220435977913439e-06,4.1764736728509885e-06,1.5080876673891907e-07,1.508088154878351e-07,2.267337517696433e-06
3039,7.641687812283635e-05,1.1802159284707159e-05,4.242645823978819e-06,4.176473640836775e-06,4.220339024323039e-06,4.176473623374477e-06,1.5080876710271695e-07,1.508088151240372e-07,2.2672579711070285e-06
3040,7.636931883171201e-05,1.179065709002316e-05,4.242512944620103e-06,4.176473620464094e-06,4.220242498558946e-06,4.176473637926392e-06,1.5080876810316114e-07,1.5080880048117252e-07,2.2671782979159615e-06
3041,7.63217874802649e-05,1.1779169493820517e-05,4.242380216601305e-06,4.1764736030017955e-06,4.2201461707009e-06,4.17647365538869e-06,1.5080876810316114e-07,1.508088105765637e-07,2.2670986683806406e-06
3042,7.627428309060633e-05,1.1767697031609714e-05,4.242247843649239e-06,4.176473652478307e-06,4.220049994182773e-06,4.176473649567925e-06,1.5080876773936324e-07,1.508088130321994e-07,2.267019018472638e-06
3043,7.622680421918631e-05,1.1756238399539143e-05,4.242115674423985e-06,4.176473678671755e-06,4.219954105792567e-06,4.1764736321056265e-06,1.5080876773936324e-07,1.5080882212714642e-07,2.266939333640039e-06
3044,7.617935207672417e-05,1.1744795157574118e-05,4.241983639076352e-06,4.176473669940605e-06,4.219858281430788e-06,4.176473629195243e-06,1.5080876801221166e-07,1.5080880848472588e-07,2.266859682276845e-06
3045,7.613192773424089e-05,1.173336646752432e-05,4.241851993720047e-06,4.1764736582990735e-06,4.219762777211145e-06,4.17647365538869e-06,1.5080876810316114e-07,1.5080880511959548e-07,2.2667800236376935e-06
3046,7.608452769927681e-05,1.1721952410880476e-05,4.2417206015670674e-06,4.176473687402904e-06,4.21966741560027e-06,4.1764736728509885e-06,1.5080876710271695e-07,1.508088151240372e-07,2.2667002805974335e-06
3047,7.603715392760932e-05,1.1710552836302667e-05,4.241589375305921e-06,4.176473661209457e-06,4.219572292640805e-06,4.176473690313287e-06,1.5080876710271695e-07,1.5080881712492556e-07,2.2666205433779394e-06
3048,7.598980804905296e-05,1.1699168116319925e-05,4.241458344040439e-06,4.1764736728509885e-06,4.2194772424409165e-06,4.176473696134053e-06,1.5080876737556537e-07,1.5080881330504782e-07,2.2665407639578918e-06
3049,7.594248778186739e-05,1.1687798146158457e-05,4.2413276707520705e-06,4.176473675761372e-06,4.21938250947278e-06,4.176473710685968e-06,1.5080876746651484e-07,1.5080881230460363e-07,2.2664609481580555e-06
3050,7.589519415050746e-05,1.167644306551665e-05,4.241197207011282e-06,4.176473710685968e-06,4.219287796877324e-06,4.176473719417118e-06,1.5080876710271695e-07,1.5080880093591987e-07,2.2663811687380074e-06
3051,7.58479256182909e-05,1.1665101756807417e-05,4.241066862596199e-06,4.176473725237883e-06,4.219193506287411e-06,4.176473710685968e-06,1.5080876610227278e-07,1.5080881412359304e-07,2.266301348572597e-06
3052,7.580068572424353e-05,1.165377552388236e-05,4.240936835412867e-06,4.176473751431331e-06,4.219099288457073e-06,4.176473699044436e-06,1.5080876582942438e-07,1.5080880930327113e-07,2.2662215502350593e-06
3053,7.575347167439758e-05,1.1642463423777371e-05,4.240807026508265e-06,4.176473748520948e-06,4.219005288905464e-06,4.176473716506735e-06,1.5080876582942438e-07,1.508088154878351e-07,2.2661416966002434e-06
3054,7.570628221146762e-05,1.163116623647511e-05,4.240677491179667e-06,4.176473748520948e-06,4.21891154255718e-06,4.176473704865203e-06,1.5080876737556537e-07,1.5080880366440397e-07,2.2660618560621514e-06
3055,7.565912017598748e-05,1.1619883659295737e-05,4.24054812756367e-06,4.176473719417118e-06,4.218817944638431e-06,4.1764737019548195e-06,1.508087693764537e-07,1.5080881412359304e-07,2.265981919481419e-06
3056,7.561198505572975e-05,1.1608615412842482e-05,4.240419119014404e-06,4.17647373105865e-06,4.2187245009699835e-06,4.176473681582138e-06,1.5080876919455478e-07,1.5080880702953437e-07,2.2659020440187304e-06
3057,7.556487545371055e-05,1.159736179979518e-05,4.240290290908888e-06,4.176473725237883e-06,4.21863118535839e-06,4.176473667030223e-06,1.5080877110449364e-07,1.508088130321994e-07,2.2658221118035728e-06
3058,7.551779178902507e-05,1.158612231956795e-05,4.240161736379377e-06,4.176473725237883e-06,4.218538169516251e-06,4.176473669940605e-06,1.5080877101354416e-07,1.5080880684763542e-07,2.2657420035102405e-06
3059,7.547073638997972e-05,1.157489757752046e-05,4.240033365203999e-06,4.176473739789799e-06,4.218445357400924e-06,4.176473678671755e-06,1.5080877137734206e-07,1.5080881776157186e-07,2.2656621513306162e-06
3060,7.542370525188745e-05,1.1563687096349895e-05,4.23990516574122e-06,4.1764737281482665e-06,4.218352696625516e-06,4.176473707775585e-06,1.5080877165019046e-07,1.5080881130415946e-07,2.26558215363184e-06
3061,7.537670172750949e-05,1.155249117873609e-05,4.239777353359387e-06,4.176473690313287e-06,4.218260155175812e-06,4.176473704865203e-06,1.5080877165019046e-07,1.508088123955531e-07,2.265502187947277e-06
3062,7.532972185872495e-05,1.1541309987660497e-05,4.239649532246403e-06,4.17647369322367e-06,4.218167916405946e-06,4.1764736728509885e-06,1.508087703768979e-07,1.5080880302775768e-07,2.2654219370451754e-06
3063,7.528277146629989e-05,1.1530142615083605e-05,4.239522118587047e-06,4.176473687402904e-06,4.218075820244849e-06,4.176473678671755e-06,1.5080877174113993e-07,1.5080881230460363e-07,2.2653419873677195e-06
3064,7.523584514856339e-05,1.1518989619798959e-05,4.239394934847951e-06,4.176473667030223e-06,4.217983863782137e-06,4.176473687402904e-06,1.5080877083164524e-07,1.5080881339599727e-07,2.2652617873973213e-06
3065,7.518894434906542e-05,1.1507851374335587e-05,4.239267934462987e-06,4.17647366411984e-06,4.217892125598155e-06,4.176473684492521e-06,1.5080877128639259e-07,1.5080881612448137e-07,2.26518167037284e-06
3066,7.514207134954631e-05,1.1496727494522929e-05,4.23914119892288e-06,4.176473649567925e-06,4.217800559126772e-06,4.176473678671755e-06,1.5080877219588728e-07,1.5080880848472588e-07,2.2651015635346993e-06
3067,7.509522358886898e-05,1.148561785230413e-05,4.2390146729303525e-06,4.176473649567925e-06,4.217709298245609e-06,4.176473678671755e-06,1.5080877255968518e-07,1.508088090304227e-07,2.2650214290479197e-06
3068,7.504840181209147e-05,1.1474522424396128e-05,4.238888350664638e-06,4.176473669940605e-06,4.217618223628961e-06,4.176473690313287e-06,1.50808773105382e-07,1.508088114860584e-07,2.2649413600447587e-06
3069,7.500160736963153e-05,1.1463441117666663e-05,4.238762336899527e-06,4.1764736321056265e-06,4.217527178116143e-06,4.176473681582138e-06,1.5080877174113993e-07,1.5080881194080575e-07,2.264861180447042e-06
3070,7.495483835227787e-05,1.145237423479557e-05,4.2386364977573975e-06,4.176473637926392e-06,4.217436298495158e-06,4.176473681582138e-06,1.5080877074069577e-07,1.508088087575743e-07,2.264780875702854e-06
